"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2001",3.458504,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2002",2.907291,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2003",3.275246,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2004",3.465509,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2005",4.129845,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2006",4.151024,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2007",4.797638,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2008",5.27332,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2009",4.269475,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2010",4.048253,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2011",4.672815,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2012",5.438573,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2013",5.242694,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2014",5.23536,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2015",5.101485,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2016",4.911897,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2017",5.165501,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2018",5.394895,
"ARM","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1995",32.37242,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1996",27.072982,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1997",26.273674,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1998",26.255564,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1999",25.764911,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2000",27.305747,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2001",25.834096,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2002",25.514806,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2003",27.832395,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2004",27.404575,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2005",29.018489,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2006",29.39629,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2007",26.695627,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2008",28.81145,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2009",24.521671,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2010",23.532476,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2011",26.449925,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2012",28.894746,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2013",29.462078,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2014",30.793666,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2015",30.806159,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2016",31.409359,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2017",30.805851,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2018",30.946865,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1995",16.485473,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1996",16.671599,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1997",18.741427,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1998",18.980911,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1999",19.67457,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2000",20.946409,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2001",24.843932,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2002",26.550055,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2003",27.794844,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2004",29.741979,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2005",31.960244,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2006",35.202812,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2007",37.310312,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2008",40.881798,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2009",44.050973,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2010",49.899502,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2011",53.727197,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2012",57.318837,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2013",59.835786,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2014",63.046901,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2015",70.895346,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2016",72.943639,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2017",77.917018,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2018",81.967372,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1995",56.957863,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1996",57.830418,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1997",58.209163,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1998",56.302595,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1999",54.086516,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2000",52.118664,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2001",50.910249,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2002",50.783747,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2003",51.374764,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2004",54.465767,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2005",55.014095,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2006",57.239347,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2007",55.727318,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2008",58.444199,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2009",55.31833,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2010",59.498219,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2011",56.38236,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2012",57.595686,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2013",57.549168,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2014",56.801809,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2015",52.618265,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2016",53.005054,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2017",54.019949,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2018",57.089856,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1995",3.279823,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1996",4.129145,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1997",8.415171,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1998",10.645188,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1999",10.401709,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2000",13.718183,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2001",13.500826,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2002",14.21871,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2003",14.546432,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2004",15.186631,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2005",15.857733,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2006",17.462209,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2007",18.415091,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2008",20.240004,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2009",20.204495,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2010",20.482682,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2011",23.400889,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2012",21.645003,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2013",21.510392,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2014",19.172421,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2015",19.306465,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2016",22.019403,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2017",22.327978,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2018",22.219505,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1995",228.000209,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1996",246.282829,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1997",263.33976,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1998",270.965359,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1999",280.07303,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2000",292.849662,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2001",299.568987,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2002",299.010083,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2003",293.298182,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2004",310.810549,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2005",311.623799,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2006",315.152972,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2007",330.759555,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2008",349.288692,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2009",325.51224,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2010",372.003618,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2011",391.039998,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2012",424.079903,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2013",453.805639,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2014",477.51837,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2015",453.677222,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2016",418.287341,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2017",428.047401,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2018",406.254313,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2019",406.4504939,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1995",4.502607,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1996",4.712813,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1997",5.087993,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1998",4.313865,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1999",4.189516,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2000",4.425618,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2001",4.311228,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2002",4.361483,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2003",5.249015,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2004",4.920269,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2005",4.823126,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2006",7.216328,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2007",6.844039,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2008",7.223355,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2009",7.433705,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2010",6.861946,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2011",7.013411,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2012",6.969681,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2013",6.853818,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2014",6.69714,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2015",5.977692,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2016",6.411543,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2017",6.710178,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2018",7.143329,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1995",52.737289,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1996",53.136273,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1997",51.82572,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1998",49.489089,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1999",43.210523,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2000",42.138072,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2001",44.972856,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2002",42.436775,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2003",46.646286,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2004",45.758507,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2005",46.288947,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2006",47.446186,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2007",50.680922,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2008",48.163785,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2009",41.989054,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2010",44.044939,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2011",48.882236,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2012",44.140187,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2013",38.924379,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2014",41.31961,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2015",43.58102,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2016",40.54088,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2017",42.803157,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2018",39.892842,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"KHM","AIREMISSION","CO2","MLN_TONNE","A","1995",1.470828,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","1996",1.529809,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","1997",1.640639,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","1998",1.882193,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","1999",1.907148,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2000",1.963006,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2001",2.15261,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2002",2.210863,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2003",2.378217,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2004",2.377826,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2005",2.639032,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2006",2.944559,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2007",3.571214,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2008",3.650335,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2009",4.369845,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2010",4.62182,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2011",4.845225,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2012",5.05419,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2013",5.171265,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2014",6.098246,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2015",8.011977,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2016",9.287497,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2017",10.762923,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2018",10.547501,
"KHM","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"CHL","AIREMISSION","CO2","MLN_TONNE","A","1995",37.075351,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","1996",42.914604,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","1997",49.430175,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","1998",50.089611,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","1999",52.634704,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2000",48.623714,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2001",46.674236,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2002",47.4271,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2003",48.616652,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2004",53.349052,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2005",54.434634,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2006",55.677498,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2007",63.075016,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2008",66.533464,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2009",64.212781,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2010",68.604765,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2011",75.31667,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2012",77.235782,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2013",81.86194,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2014",75.468877,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2015",81.092176,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2016",85.24552,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2017",86.142982,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2018",85.71607,
"CHL","AIREMISSION","CO2","MLN_TONNE","A","2019",94.2055846,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1995",2900.265046,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1996",2871.980724,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1997",2925.748702,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1998",3020.716711,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1999",2920.896797,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2000",3099.685154,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2001",3255.951126,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2002",3511.727723,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2003",4068.094745,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2004",4741.830883,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2005",5407.51803,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2006",5961.808473,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2007",6473.211479,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2008",6669.111668,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2009",7131.511865,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2010",7830.968904,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2011",8569.652812,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2012",8818.41331,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2013",9188.380792,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2014",9116.341237,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2015",9093.303762,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2016",9054.476007,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2017",9245.581695,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2018",9528.213699,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2019",9809.1980606,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1995",54.451536,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1996",54.351822,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1997",58.91731,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1998",59.341528,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1999",52.004782,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2000",54.16062,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2001",54.621316,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2002",52.499982,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2003",51.825523,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2004",51.957687,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2005",52.968293,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2006",53.050517,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2007",54.103296,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2008",54.85181,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2009",58.041634,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2010",59.550436,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2011",64.171832,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2012",63.978741,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2013",71.582491,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2014",73.227673,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2015",73.979764,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2016",76.992308,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2017",69.473478,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2018",73.081763,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"HRV","AIREMISSION","CO2","MLN_TONNE","A","1995",14.774177,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","1996",14.650527,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","1997",16.24561,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","1998",17.609329,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","1999",17.371297,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2000",16.782763,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2001",17.753863,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2002",18.853992,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2003",20.181196,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2004",19.58836,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2005",19.917214,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2006",19.977214,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2007",21.222283,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2008",20.164387,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2009",19.064566,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2010",18.248777,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2011",17.950446,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2012",16.419845,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2013",15.901102,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2014",15.117108,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2015",15.512642,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2016",15.858564,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2017",16.193172,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2018",15.294397,
"HRV","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"CYP","AIREMISSION","CO2","MLN_TONNE","A","1995",5.048341,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","1996",5.348298,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","1997",5.471654,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","1998",5.814504,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","1999",6.072801,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2000",6.305013,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2001",6.188862,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2002",6.343101,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2003",7.017641,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2004",6.907324,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2005",7.047944,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2006",7.113808,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2007",7.4253,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2008",7.579383,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2009",7.502392,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2010",7.260554,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2011",7.000736,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2012",6.515882,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2013",5.630061,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2014",5.776906,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2015",5.900866,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2016",6.2692,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2017",6.37667,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2018",6.309698,
"CYP","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"EGY","AIREMISSION","CO2","MLN_TONNE","A","1995",81.466137,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","1996",85.962443,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","1997",92.827128,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","1998",97.785352,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","1999",102.147252,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2000",100.104957,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2001",111.733308,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2002",113.490667,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2003",117.819171,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2004",128.526056,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2005",145.027708,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2006",152.133593,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2007",163.594545,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2008",170.863898,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2009",174.449011,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2010",176.921993,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2011",182.670815,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2012",189.085708,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2013",189.365925,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2014",194.286613,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2015",203.28121,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2016",210.890465,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2017",216.758116,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2018",223.576606,
"EGY","AIREMISSION","CO2","MLN_TONNE","A","2019",,"L"
"EST","AIREMISSION","CO2","MLN_TONNE","A","1995",15.887426,
"EST","AIREMISSION","CO2","MLN_TONNE","A","1996",16.846492,
"EST","AIREMISSION","CO2","MLN_TONNE","A","1997",16.430864,
"EST","AIREMISSION","CO2","MLN_TONNE","A","1998",15.856769,
"EST","AIREMISSION","CO2","MLN_TONNE","A","1999",14.839012,
"EST","AIREMISSION","CO2","MLN_TONNE","A","2000",14.449567,
"EST","AIREMISSION","CO2","MLN_TONNE","A","2001",14.912659,
"EST","AIREMISSION","CO2","MLN_TONNE","A","2002",14.507424,
